Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementVisible(findTestObject(""Object Repository/Page_CURA Healthcare Service/button_Book Appointment""))",Chrome 125.0.0.0,,,28-05-2024 20:54:46,28-05-2024 20:54:47,0.526s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 20:54:47,28-05-2024 20:54:47,0.258s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify_Appointment_Form_Dropdownlist,Chrome 125.0.0.0,,,28-05-2024 20:54:47,28-05-2024 20:54:55,7.904s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 20:54:47,28-05-2024 20:54:48,0.816s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/profile.php#login"")",Chrome 125.0.0.0,,,28-05-2024 20:54:48,28-05-2024 20:54:51,3.031s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 125.0.0.0,,,28-05-2024 20:54:51,28-05-2024 20:54:52,0.749s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 125.0.0.0,,,28-05-2024 20:54:52,28-05-2024 20:54:52,0.363s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), Keys.chord(ENTER))",Chrome 125.0.0.0,,,28-05-2024 20:54:52,28-05-2024 20:54:53,0.926s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_CURA Healthcare Service/select_Tokyo CURA Healthcare Center        _5b4107""), ""Seoul CURA Healthcare Center"", true)",Chrome 125.0.0.0,,,28-05-2024 20:54:53,28-05-2024 20:54:54,1.108s,PASSED
"verifyOptionPresentByValue(findTestObject(""Page_CURA Healthcare Service/select_Tokyo CURA Healthcare Center        _5b4107""), ""Seoul CURA Healthcare Center"", false, 0)",Chrome 125.0.0.0,,,28-05-2024 20:54:54,28-05-2024 20:54:55,0.550s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 20:54:55,28-05-2024 20:54:55,0.141s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify_Appointment_Form_Medical_Program_DateInput,Chrome 125.0.0.0,,,28-05-2024 20:54:55,28-05-2024 20:55:02,6.740s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 20:54:55,28-05-2024 20:54:56,0.755s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/profile.php#login"")",Chrome 125.0.0.0,,,28-05-2024 20:54:56,28-05-2024 20:54:59,2.989s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 125.0.0.0,,,28-05-2024 20:54:59,28-05-2024 20:54:59,0.590s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 125.0.0.0,,,28-05-2024 20:54:59,28-05-2024 20:54:59,0.319s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), Keys.chord(ENTER))",Chrome 125.0.0.0,,,28-05-2024 20:54:59,28-05-2024 20:55:00,0.857s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/span_Visit Date (Required)_glyphicon glyphi_cada34""))",Chrome 125.0.0.0,,,28-05-2024 20:55:00,28-05-2024 20:55:01,0.536s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Page_CURA Healthcare Service/div_May 2024SuMoTuWeThFrSa28293012345678910_5bf531""))",Chrome 125.0.0.0,,,28-05-2024 20:55:01,28-05-2024 20:55:01,0.513s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 20:55:01,28-05-2024 20:55:02,0.129s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify_Appointment_Form_Medical_Program_Medicaid_Check,Chrome 125.0.0.0,,,28-05-2024 20:55:02,28-05-2024 20:55:08,6.789s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 20:55:02,28-05-2024 20:55:02,0.680s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/profile.php#login"")",Chrome 125.0.0.0,,,28-05-2024 20:55:02,28-05-2024 20:55:05,3.219s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 125.0.0.0,,,28-05-2024 20:55:05,28-05-2024 20:55:06,0.682s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 125.0.0.0,,,28-05-2024 20:55:06,28-05-2024 20:55:06,0.351s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), Keys.chord(ENTER))",Chrome 125.0.0.0,,,28-05-2024 20:55:06,28-05-2024 20:55:07,0.871s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Medicaid_programs""))",Chrome 125.0.0.0,,,28-05-2024 20:55:07,28-05-2024 20:55:08,0.528s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Medicaid_programs""), 0)",Chrome 125.0.0.0,,,28-05-2024 20:55:08,28-05-2024 20:55:08,0.282s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 20:55:08,28-05-2024 20:55:08,0.127s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify_Appointment_Form_Medical_Program_Medicare_Default_Check,Chrome 125.0.0.0,,,28-05-2024 20:55:08,28-05-2024 20:55:15,6.323s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 20:55:08,28-05-2024 20:55:09,0.777s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/profile.php#login"")",Chrome 125.0.0.0,,,28-05-2024 20:55:09,28-05-2024 20:55:12,3.036s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 125.0.0.0,,,28-05-2024 20:55:12,28-05-2024 20:55:13,0.627s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 125.0.0.0,,,28-05-2024 20:55:13,28-05-2024 20:55:13,0.328s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), Keys.chord(ENTER))",Chrome 125.0.0.0,,,28-05-2024 20:55:13,28-05-2024 20:55:14,0.868s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Medicare_programs""), 0)",Chrome 125.0.0.0,,,28-05-2024 20:55:14,28-05-2024 20:55:14,0.506s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 20:55:14,28-05-2024 20:55:15,0.134s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify_Appointment_Form_Medical_Program_None_Check,Chrome 125.0.0.0,,,28-05-2024 20:55:15,28-05-2024 20:55:21,6.658s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 20:55:15,28-05-2024 20:55:15,0.667s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/profile.php#login"")",Chrome 125.0.0.0,,,28-05-2024 20:55:15,28-05-2024 20:55:18,3.146s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 125.0.0.0,,,28-05-2024 20:55:18,28-05-2024 20:55:19,0.600s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 125.0.0.0,,,28-05-2024 20:55:19,28-05-2024 20:55:19,0.327s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), Keys.chord(ENTER))",Chrome 125.0.0.0,,,28-05-2024 20:55:19,28-05-2024 20:55:20,0.873s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_None_programs""))",Chrome 125.0.0.0,,,28-05-2024 20:55:20,28-05-2024 20:55:21,0.532s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_None_programs""), 0)",Chrome 125.0.0.0,,,28-05-2024 20:55:21,28-05-2024 20:55:21,0.276s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 20:55:21,28-05-2024 20:55:21,0.189s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify_Appointment_Form_Readmission_Checkbox,Chrome 125.0.0.0,,,28-05-2024 20:55:21,28-05-2024 20:55:28,7.159s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 20:55:21,28-05-2024 20:55:22,0.702s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/profile.php#login"")",Chrome 125.0.0.0,,,28-05-2024 20:55:22,28-05-2024 20:55:26,3.663s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 125.0.0.0,,,28-05-2024 20:55:26,28-05-2024 20:55:26,0.598s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 125.0.0.0,,,28-05-2024 20:55:26,28-05-2024 20:55:27,0.327s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), Keys.chord(ENTER))",Chrome 125.0.0.0,,,28-05-2024 20:55:27,28-05-2024 20:55:28,0.890s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Apply for hospital readmission_hospit_63901f""))",Chrome 125.0.0.0,,,28-05-2024 20:55:28,28-05-2024 20:55:28,0.509s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Apply for hospital readmission_hospit_63901f""), 0)",Chrome 125.0.0.0,,,28-05-2024 20:55:28,28-05-2024 20:55:28,0.272s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 20:55:28,28-05-2024 20:55:28,0.146s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify_Appointment_Form_Created_Successful,Chrome 125.0.0.0,,,28-05-2024 20:55:28,28-05-2024 20:55:38,9.398s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 20:55:29,28-05-2024 20:55:29,0.761s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/profile.php#login"")",Chrome 125.0.0.0,,,28-05-2024 20:55:29,28-05-2024 20:55:32,3.053s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 125.0.0.0,,,28-05-2024 20:55:32,28-05-2024 20:55:33,0.616s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 125.0.0.0,,,28-05-2024 20:55:33,28-05-2024 20:55:33,0.331s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), Keys.chord(ENTER))",Chrome 125.0.0.0,,,28-05-2024 20:55:33,28-05-2024 20:55:34,0.844s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Apply for hospital readmission_hospit_63901f""))",Chrome 125.0.0.0,,,28-05-2024 20:55:34,28-05-2024 20:55:35,0.542s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/span_Visit Date (Required)_glyphicon glyphi_cada34""))",Chrome 125.0.0.0,,,28-05-2024 20:55:35,28-05-2024 20:55:35,0.302s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/td_31""))",Chrome 125.0.0.0,,,28-05-2024 20:55:35,28-05-2024 20:55:35,0.525s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/textarea_Comment_comment""), ""Name: HetTV"")",Chrome 125.0.0.0,,,28-05-2024 20:55:35,28-05-2024 20:55:36,0.789s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/button_Book Appointment""))",Chrome 125.0.0.0,,,28-05-2024 20:55:36,28-05-2024 20:55:37,0.844s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Page_CURA Healthcare Service/div_Appointment Confirmation               _7d61e7""))",Chrome 125.0.0.0,,,28-05-2024 20:55:37,28-05-2024 20:55:37,0.303s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_CURA Healthcare Service/p_Name HetTV""), ""Name: HetTV"")",Chrome 125.0.0.0,,,28-05-2024 20:55:37,28-05-2024 20:55:38,0.293s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 20:55:38,28-05-2024 20:55:38,0.142s,PASSED
