Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/span_Visit Date (Required)_glyphicon glyphi_cada34""))",Chrome 125.0.0.0,,,28-05-2024 21:02:06,28-05-2024 21:02:06,0.443s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/td_31""))",Chrome 125.0.0.0,,,28-05-2024 21:02:06,28-05-2024 21:02:07,0.521s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/textarea_Comment_comment""), ""HetTV"")",Chrome 125.0.0.0,,,28-05-2024 21:02:07,28-05-2024 21:02:07,0.872s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/button_Book Appointment""))",Chrome 125.0.0.0,,,28-05-2024 21:02:07,28-05-2024 21:02:08,0.631s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_CURA Healthcare Service/p_Hongkong CURA Healthcare Center""), ""Hongkong CURA Healthcare Center"")",Chrome 125.0.0.0,,,28-05-2024 21:02:08,28-05-2024 21:02:08,0.306s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_CURA Healthcare Service/p_Medicaid""), ""Medicaid"")",Chrome 125.0.0.0,,,28-05-2024 21:02:08,28-05-2024 21:02:09,0.288s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_CURA Healthcare Service/p_HetTV""), ""HetTV"")",Chrome 125.0.0.0,,,28-05-2024 21:02:09,28-05-2024 21:02:09,0.296s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/a_Go to Homepage""))",Chrome 125.0.0.0,,,28-05-2024 21:02:09,28-05-2024 21:02:10,0.615s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 21:02:10,28-05-2024 21:02:11,1.339s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify_Book_Appointment_Seoul,Chrome 125.0.0.0,,,28-05-2024 21:02:11,28-05-2024 21:02:25,14.030s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 21:02:11,28-05-2024 21:02:12,0.833s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 125.0.0.0,,,28-05-2024 21:02:12,28-05-2024 21:02:15,3.390s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/a_CURA Healthcare_menu-toggle""))",Chrome 125.0.0.0,,,28-05-2024 21:02:15,28-05-2024 21:02:15,0.313s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/a_Login""))",Chrome 125.0.0.0,,,28-05-2024 21:02:15,28-05-2024 21:02:17,1.396s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 125.0.0.0,,,28-05-2024 21:02:17,28-05-2024 21:02:18,0.689s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 125.0.0.0,,,28-05-2024 21:02:18,28-05-2024 21:02:18,0.404s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/button_Login""))",Chrome 125.0.0.0,,,28-05-2024 21:02:18,28-05-2024 21:02:19,0.853s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_CURA Healthcare Service/select_Tokyo CURA Healthcare Center        _5b4107""), ""Seoul CURA Healthcare Center"", true)",Chrome 125.0.0.0,,,28-05-2024 21:02:19,28-05-2024 21:02:20,1.124s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/label_None""))",Chrome 125.0.0.0,,,28-05-2024 21:02:20,28-05-2024 21:02:20,0.281s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/span_Visit Date (Required)_glyphicon glyphi_cada34""))",Chrome 125.0.0.0,,,28-05-2024 21:02:20,28-05-2024 21:02:21,0.293s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/td_30""))",Chrome 125.0.0.0,,,28-05-2024 21:02:21,28-05-2024 21:02:21,0.547s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/textarea_Comment_comment""), ""30/05/2024"")",Chrome 125.0.0.0,,,28-05-2024 21:02:21,28-05-2024 21:02:22,0.788s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/button_Book Appointment""))",Chrome 125.0.0.0,,,28-05-2024 21:02:22,28-05-2024 21:02:22,0.581s,PASSED
"rightClick(findTestObject(""Object Repository/Page_CURA Healthcare Service/p_Seoul CURA Healthcare Center""))",Chrome 125.0.0.0,,,28-05-2024 21:02:22,28-05-2024 21:02:23,0.657s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_CURA Healthcare Service/p_Seoul CURA Healthcare Center""), ""Seoul CURA Healthcare Center"")",Chrome 125.0.0.0,,,28-05-2024 21:02:23,28-05-2024 21:02:23,0.276s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_CURA Healthcare Service/p_None""), ""None"")",Chrome 125.0.0.0,,,28-05-2024 21:02:23,28-05-2024 21:02:24,0.260s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_CURA Healthcare Service/p_30052024""), ""30/05/2024"")",Chrome 125.0.0.0,,,28-05-2024 21:02:24,28-05-2024 21:02:24,0.280s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_CURA Healthcare Service/p_30052024_1""), ""30/05/2024"")",Chrome 125.0.0.0,,,28-05-2024 21:02:24,28-05-2024 21:02:24,0.269s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/a_Go to Homepage""))",Chrome 125.0.0.0,,,28-05-2024 21:02:24,28-05-2024 21:02:25,0.595s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 21:02:25,28-05-2024 21:02:25,0.141s,PASSED
