Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
,,,,,,,
Test Cases/CURA Healthcare/Verify_Appointment_Form_Medical_Program_Medicare_Default_Check,Chrome 125.0.0.0,,,29-05-2024 22:19:12,29-05-2024 22:19:19,6.209s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 22:19:12,29-05-2024 22:19:13,0.759s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/profile.php#login"")",Chrome 125.0.0.0,,,29-05-2024 22:19:13,29-05-2024 22:19:16,2.896s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 125.0.0.0,,,29-05-2024 22:19:16,29-05-2024 22:19:17,0.575s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 125.0.0.0,,,29-05-2024 22:19:17,29-05-2024 22:19:17,0.373s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), Keys.chord(ENTER))",Chrome 125.0.0.0,,,29-05-2024 22:19:17,29-05-2024 22:19:18,0.886s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Medicare_programs""), 0)",Chrome 125.0.0.0,,,29-05-2024 22:19:18,29-05-2024 22:19:18,0.492s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,29-05-2024 22:19:18,29-05-2024 22:19:19,0.142s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify_Appointment_Form_Medical_Program_None_Check,Chrome 125.0.0.0,,,29-05-2024 22:19:19,29-05-2024 22:19:25,6.737s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 22:19:19,29-05-2024 22:19:19,0.759s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/profile.php#login"")",Chrome 125.0.0.0,,,29-05-2024 22:19:19,29-05-2024 22:19:22,2.899s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 125.0.0.0,,,29-05-2024 22:19:22,29-05-2024 22:19:23,0.624s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 125.0.0.0,,,29-05-2024 22:19:23,29-05-2024 22:19:23,0.348s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), Keys.chord(ENTER))",Chrome 125.0.0.0,,,29-05-2024 22:19:23,29-05-2024 22:19:24,0.926s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_None_programs""))",Chrome 125.0.0.0,,,29-05-2024 22:19:24,29-05-2024 22:19:25,0.559s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_None_programs""), 0)",Chrome 125.0.0.0,,,29-05-2024 22:19:25,29-05-2024 22:19:25,0.335s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,29-05-2024 22:19:25,29-05-2024 22:19:25,0.239s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify_Appointment_Form_Readmission_Checkbox,Chrome 125.0.0.0,,,29-05-2024 22:19:25,29-05-2024 22:19:32,6.652s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 22:19:25,29-05-2024 22:19:26,0.871s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/profile.php#login"")",Chrome 125.0.0.0,,,29-05-2024 22:19:26,29-05-2024 22:19:29,2.869s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 125.0.0.0,,,29-05-2024 22:19:29,29-05-2024 22:19:30,0.605s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 125.0.0.0,,,29-05-2024 22:19:30,29-05-2024 22:19:30,0.353s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), Keys.chord(ENTER))",Chrome 125.0.0.0,,,29-05-2024 22:19:30,29-05-2024 22:19:31,0.898s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Apply for hospital readmission_hospit_63901f""))",Chrome 125.0.0.0,,,29-05-2024 22:19:31,29-05-2024 22:19:32,0.511s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Apply for hospital readmission_hospit_63901f""), 0)",Chrome 125.0.0.0,,,29-05-2024 22:19:32,29-05-2024 22:19:32,0.255s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,29-05-2024 22:19:32,29-05-2024 22:19:32,0.173s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify_Appointment_Form_Created_Successful,Chrome 125.0.0.0,,,29-05-2024 22:19:32,29-05-2024 22:19:41,9.122s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 22:19:32,29-05-2024 22:19:33,0.850s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/profile.php#login"")",Chrome 125.0.0.0,,,29-05-2024 22:19:33,29-05-2024 22:19:36,2.832s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 125.0.0.0,,,29-05-2024 22:19:36,29-05-2024 22:19:36,0.634s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 125.0.0.0,,,29-05-2024 22:19:36,29-05-2024 22:19:37,0.360s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), Keys.chord(ENTER))",Chrome 125.0.0.0,,,29-05-2024 22:19:37,29-05-2024 22:19:38,0.882s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Apply for hospital readmission_hospit_63901f""))",Chrome 125.0.0.0,,,29-05-2024 22:19:38,29-05-2024 22:19:38,0.543s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/span_Visit Date (Required)_glyphicon glyphi_cada34""))",Chrome 125.0.0.0,,,29-05-2024 22:19:38,29-05-2024 22:19:38,0.302s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/td_31""))",Chrome 125.0.0.0,,,29-05-2024 22:19:38,29-05-2024 22:19:39,0.530s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/textarea_Comment_comment""), ""Name: HetTV"")",Chrome 125.0.0.0,,,29-05-2024 22:19:39,29-05-2024 22:19:40,0.772s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/button_Book Appointment""))",Chrome 125.0.0.0,,,29-05-2024 22:19:40,29-05-2024 22:19:40,0.579s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Page_CURA Healthcare Service/div_Appointment Confirmation               _7d61e7""))",Chrome 125.0.0.0,,,29-05-2024 22:19:40,29-05-2024 22:19:41,0.310s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_CURA Healthcare Service/p_Name HetTV""), ""Name: HetTV"")",Chrome 125.0.0.0,,,29-05-2024 22:19:41,29-05-2024 22:19:41,0.316s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,29-05-2024 22:19:41,29-05-2024 22:19:41,0.152s,PASSED
